ds,daily_items_sold,daily_net_sales,avg_discount_rate_daily,is_mega_sale_day,is_payday,platform_name,scaled_discount_rate,is_weekend,lag_1_net_sales,lag_7_net_sales,lag_14_net_sales,lag_30_net_sales,lag_60_net_sales,rolling_7_net_sales,rolling_14_net_sales,daily_sales_growth_smoothed,daily_growth_rate,scaled_discount_on_event,fourier_week_fourier_1,fourier_week_fourier_2,fourier_week_fourier_3,fourier_week_fourier_4,fourier_week_fourier_5,fourier_week_fourier_6,fourier_month_fourier_1,fourier_month_fourier_2,fourier_month_fourier_3,fourier_month_fourier_4,fourier_month_fourier_5,fourier_month_fourier_6,fourier_month_fourier_7,fourier_month_fourier_8,fourier_year_fourier_1,fourier_year_fourier_2,fourier_year_fourier_3,fourier_year_fourier_4,fourier_year_fourier_5,fourier_year_fourier_6,fourier_year_fourier_7,fourier_year_fourier_8,fourier_year_fourier_9,fourier_year_fourier_10,fourier_year_fourier_11,fourier_year_fourier_12,fourier_year_fourier_13,fourier_year_fourier_14,fourier_year_fourier_15,fourier_year_fourier_16,fourier_year_fourier_17,fourier_year_fourier_18,fourier_year_fourier_19,fourier_year_fourier_20
2020-09-29,0.0,0.0,0.0,0,0,Shopee,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,0.43388373911755845,-0.9009688679024189,-0.7818314824680302,0.6234898018587329,0.9749279121818246,-0.22252093395630992,0.8826787983255474,-0.46997674302732007,-0.8296770135526189,-0.5582437220268648,-0.1028209971373608,0.9946998756145891,0.926323968251495,-0.37672789363518516,0.17117705961019986,0.985240282501282,0.3373010691361842,0.9413968285264122,0.49346814167723735,0.8697638720650646,0.6350683134867438,0.7724559775191742,0.7579216274973472,0.6523456189565257,0.8584015232918917,0.512978386299228,0.9335418911179212,0.35846832151248087,0.981124629771712,0.19337647441020586,0.9997451236925734,0.022576263041545485,0.9888537064205885,-0.1488903868564548
2020-09-30,0.0,0.0,0.0,0,0,Shopee,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,-0.4338837391175562,-0.90096886790242,0.7818314824680271,0.6234898018587369,-0.9749279121818234,-0.22252093395631553,0.7678804460366001,-0.6405931786981751,-0.9837979515735163,-0.1792807588107359,0.4925480679538641,0.8702852410301554,0.35275208654909523,-0.9357168190404935,0.18809941761179758,0.9821499931752291,0.3694836834473831,0.9292372181882051,0.5376773767406141,0.8431506618282,0.6866759803451553,0.726963615332308,0.8111602420785621,0.5848239578463322,0.9066860720977985,0.4218060770826634,0.969843196967294,0.24372971360968387,0.998376906467142,0.056952196034039754,0.9912685467787256,-0.13185851571739118,0.9487718864399473,-0.31596187665790293
2020-10-01,0.0,0.0,0.0,0,0,Shopee,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,-0.9749279121818235,-0.2225209339563148,0.4338837391175589,-0.9009688679024188,0.781831482468029,0.6234898018587345,0.620609481827423,-0.7841198065767103,-0.9732643737003827,0.22968774213179508,0.9057022630804713,0.423914390709861,-0.44709379298511304,-0.894487082228796,0.20496611396949532,0.9787690698649216,0.4012289854475009,0.9159777842484877,0.580454927809098,0.8142923779467267,0.7350336741329413,0.6780306024735382,0.8584015232918917,0.512978386299228,0.945320046913132,0.3261441535642696,0.992098522791769,0.12546123335273648,0.9967506498213929,-0.08054900421874167,0.9590788900341131,-0.28313898122818354,0.8806828564301475,-0.47370635037968
2020-10-02,0.0,0.0,0.0,0,0,Shopee,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.23076923076923,0.0,0.0,0.0,-0.781831482468029,0.6234898018587346,-0.9749279121818242,-0.22252093395631184,-0.4338837391175569,-0.9009688679024197,0.44709379298511387,-0.8944870822287956,-0.7998392447397193,0.6002142805483683,0.9837979515735163,-0.1792807588107354,-0.9601498736716019,-0.2794856348516092,0.22177215755648186,0.975098513039961,0.4324994021339788,0.901634220265486,0.6216868902665479,0.7832658619336791,0.7799125224167177,0.6258885343075018,0.8992961915530253,0.4373400963303323,0.9738922359149924,0.22701082094141847,0.9999855506507186,0.005375731557583884,0.9762766110869321,-0.21652708524481437,0.9039461929224011,-0.42764620926777464,0.7865965660866021,-0.6174672802835514
2020-10-03,0.0,0.0,0.0,0,0,Shopee,0.0,1,0.0,0.0,198.0,0.0,0.0,0.0,14.142857142857142,0.0,0.0,0.0,-4.898587196589413e-16,1.0,-9.797174393178826e-16,1.0,-1.4695761589768238e-15,1.0,0.2546711202412288,-0.9670277247913204,-0.4925480679538645,0.8702852410301551,0.6979441547663431,-0.7161521883143938,-0.8573146280763324,0.5147928015098305,0.23851257519407648,0.9711394088771653,0.4632579225674917,0.88622350294858,0.6612634749656386,0.7501537286959042,0.8211001178128892,0.5707841943569036,0.9335418911179212,0.35846832151248087,0.992098522791769,0.12546123335273648,0.9933900548258936,-0.11478762552212701,0.9373419384643772,-0.3484108069446808,0.8271893372462497,-0.5619233046832195,0.6692903895412567,-0.7430009249440493
2020-10-04,1.0,230.0,0.0,0,0,Shopee,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818314824680284,0.6234898018587354,0.9749279121818246,-0.22252093395630992,0.43388373911755956,-0.9009688679024185,0.05147875477034673,-0.9986740898848305,-0.1028209971373608,0.9946998756145891,0.15389057670406195,-0.9880878960910772,-0.2045520661262016,0.9788556850953577,0.2551824131233728,0.9668929289391521,0.49346814167723735,0.8697638720650646,0.6990793005655562,0.7150441465537444,0.8584015232918917,0.512978386299228,0.9608854255574977,0.27694620226893646,0.9997451236925734,0.022576263041545485,0.9724075561219968,-0.23328854407545518,0.8806828564301475,-0.47370635037968,0.7306444969184916,-0.6827580970759147,0.5322271388474397,-0.8466016020976267
2020-10-05,1.0,200.0,0.0,0,0,Shopee,0.0,0,230.0,0.0,0.0,0.0,0.0,32.857142857142854,16.428571428571427,-0.13043478260869568,-0.13043478260869568,0.0,0.9749279121818237,-0.22252093395631387,-0.4338837391175571,-0.9009688679024196,-0.7818314824680308,0.6234898018587323,-0.15389057670406148,-0.9880878960910772,0.30411483232751724,0.9526353808033827,-0.44709379298511304,-0.894487082228796,0.5794210982045626,0.8150283375168121,0.2717767384711357,0.9623603298276545,0.5230943033491326,0.8522748088519838,0.7350336741329413,0.6780306024735382,0.8916401947968874,0.45274469960737107,0.981124629771712,0.19337647441020586,0.9967506498213929,-0.08054900421874167,0.9373419384643772,-0.3484108069446808,0.8073707443023492,-0.5900444739548627,0.6166212130956382,-0.7872599821916922,0.37945284372454435,-0.925211078289358
2020-10-06,2.0,460.0,0.0,0,0,Shopee,0.0,0,200.0,0.0,0.0,0.0,0.0,61.42857142857143,30.714285714285715,0.584782608695652,1.2999999999999998,0.0,0.43388373911755707,-0.9009688679024196,-0.7818314824680284,0.6234898018587354,0.974927912181824,-0.22252093395631267,-0.35275208654909473,-0.9357168190404936,0.6601521206712317,0.7511319308705199,-0.8826787983255474,-0.4699767430273201,0.9917226741361015,0.128398355146551,0.2882906407095177,0.9575429528116719,0.5521013427459208,0.8337770129585915,0.7690308592589181,0.6392116531380588,0.9206588168102428,0.3903682146763026,0.9941098647022418,0.10837701279187609,0.9831469737221499,-0.1828169249850199,0.8887010478292915,-0.45848712914008766,0.7187918772884232,-0.6952253139408722,0.4878471454423119,-0.8729290708206411,0.21547731504673012,-0.976508846196619
2020-10-07,2.0,425.0,0.0,0,0,Shopee,0.0,0,460.0,0.0,0.0,0.0,0.0,127.14285714285714,63.57142857142857,0.3644927536231883,-0.07608695652173914,0.0,-0.43388373911755757,-0.9009688679024194,0.781831482468029,0.6234898018587345,-0.9749279121818232,-0.22252093395631625,-0.5366961939916003,-0.8437755598231858,0.9057022630804713,0.423914390709861,-0.9917226741361016,0.12839835514655004,0.7678804460366004,-0.6405931786981747,0.3047192331091634,0.9524422234305676,0.580454927809098,0.8142923779467267,0.8009803309782905,0.5986906625177214,0.945320046913132,0.3261441535642696,0.9997451236925734,0.022576263041545485,0.9590788900341131,-0.28313898122818354,0.8271893372462497,-0.5619233046832195,0.6166212130956382,-0.7872599821916922,0.3474028211842774,-0.9377159910299093,0.04514101777397193,-0.9989806246941579
2020-10-08,5.0,1103.0,0.0,0,0,Shopee,0.0,0,425.0,0.0,0.0,0.0,0.0,187.85714285714286,93.92857142857143,0.6721930946291559,1.5952941176470588,0.0,-0.9749279121818235,-0.22252093395631506,0.43388373911755934,-0.9009688679024186,0.7818314824680286,0.6234898018587351,-0.6979441547663433,-0.7161521883143935,0.999668467514313,0.025747913654989123,-0.7338853664322003,0.6792733388972918,0.05147875477034767,-0.9986740898848304,0.321057654185271,0.9470596510722283,0.6081214998935418,0.7938439653781019,0.8307970168121247,0.5565755266413303,0.9655071658143364,0.2603764827344581,0.9979887423155984,-0.06339140486951038,0.9248025743285089,-0.38044736628785164,0.753697664392914,-0.6572212950663319,0.5027907197793043,-0.8644081744776648,0.19864794288017112,-0.9800709131432666,-0.12652781683868314,-0.9919630595773397
2020-10-09,1.0,230.0,0.0,0,0,Shopee,0.0,0,1103.0,0.0,0.0,0.0,0.0,345.42857142857144,172.71428571428572,0.37945891813306176,-0.7914777878513146,0.0,-0.7818314824680302,0.6234898018587329,-0.9749279121818233,-0.22252093395631578,-0.43388373911754985,-0.9009688679024231,-0.8296770135526189,-0.5582437220268648,0.926323968251495,-0.37672789363518516,-0.2045520661262016,0.9788556850953577,-0.6979441547663436,-0.7161521883143932,0.3373010691361842,0.9413968285264122,0.6350683134867438,0.7724559775191742,0.8584015232918917,0.512978386299228,0.981124629771712,0.19337647441020586,0.9888537064205885,-0.1488903868564548,0.8806828564301475,-0.47370635037968,0.6692903895412567,-0.7430009249440493,0.37945284372454435,-0.925211078289358,0.04514101777397193,-0.9989806246941579,-0.2944616217868012,-0.9556633054034704
